sample_index,sample_id,label_index,class_name,step,frame_index,patch_row,patch_col,R,G,B,ON_R,ON_G,ON_B,OFF_R,OFF_G,OFF_B
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,24,23,2,7,0.3468137,0.5568015,0.3200980,0.0000000,0.0000000,0.0000000,0.1684782,0.1083404,0.1569560
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,25,24,3,7,0.4199142,0.6158088,0.4214461,0.1945346,0.1125730,0.2144722,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,26,25,3,6,0.4378676,0.6325368,0.4422794,0.0427060,0.0299771,0.0378509,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,27,26,3,5,0.4804534,0.6637255,0.4787377,0.0946211,0.0538253,0.0621186,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,28,27,3,4,0.7308823,0.8475490,0.7126226,0.4218306,0.2721069,0.3080718,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,29,28,3,3,0.6171569,0.7756740,0.5723652,0.0000000,0.0000000,0.0000000,0.1704234,0.0978439,0.1697268
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,30,29,3,2,0.5467525,0.7183211,0.5040441,0.0000000,0.0000000,0.0000000,0.1221953,0.0848283,0.0986964
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,31,30,3,1,0.5523285,0.7273897,0.5049633,0.0103517,0.0140327,0.0014295,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,32,31,3,0,0.6371936,0.7899510,0.6037378,0.1455711,0.0922368,0.1398052,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,33,32,4,0,0.7418505,0.8608456,0.7280025,0.1548488,0.0960731,0.1464271,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,34,33,4,1,0.7060662,0.8349265,0.6855392,0.0000000,0.0000000,0.0000000,0.0499256,0.0337744,0.0467120
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,35,34,4,2,0.6506128,0.7955883,0.6183824,0.0000000,0.0000000,0.0000000,0.0825705,0.0533119,0.0800871
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,36,35,4,3,0.6637255,0.8083333,0.6289828,0.0203565,0.0177763,0.0133359,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,37,36,4,4,0.7250613,0.8409926,0.7112132,0.0901149,0.0442978,0.0962846,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,38,37,4,5,0.4580882,0.6405025,0.4813113,0.0000000,0.0000000,0.0000000,0.4558286,0.2990384,0.2997775
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,39,38,4,6,0.4291054,0.6194853,0.4601103,0.0000000,0.0000000,0.0000000,0.0659928,0.0368588,0.0350183
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,40,39,4,7,0.4353554,0.6179535,0.4601103,0.0147520,0.0000000,0.0000000,0.0000000,0.0027354,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,41,40,5,7,0.3108456,0.5046569,0.3087010,0.0000000,0.0000000,0.0000000,0.3370709,0.2230088,0.3062361
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,42,41,5,6,0.4118873,0.5973039,0.4462623,0.2852598,0.1880821,0.2859322,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,43,42,5,5,0.4565564,0.6371936,0.4950368,0.1049503,0.0722857,0.0813127,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,44,43,5,4,0.7106005,0.8269608,0.7081496,0.4441177,0.2899453,0.2779519,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,45,44,5,3,0.6609682,0.8064339,0.6401348,0.0000000,0.0000000,0.0000000,0.0731006,0.0277694,0.0784414
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,46,45,5,2,0.6310049,0.7812500,0.6028799,0.0000000,0.0000000,0.0000000,0.0468500,0.0350503,0.0466048
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,47,46,5,1,0.6349878,0.7871937,0.6055760,0.0064192,0.0084775,0.0035010,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,48,47,5,0,0.6212010,0.7803922,0.5916667,0.0000000,0.0000000,0.0000000,0.0221708,0.0095875,0.0180653
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,49,48,6,0,0.6180148,0.7708334,0.5952819,0.0000000,0.0000000,0.0047796,0.0051940,0.0136164,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,50,49,6,1,0.6227329,0.7620098,0.5974877,0.0077590,0.0000000,0.0029021,0.0000000,0.0127198,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,51,50,6,2,0.6525123,0.7782475,0.6324142,0.0476475,0.0235838,0.0445633,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,52,51,6,3,0.6106005,0.7443628,0.5973652,0.0000000,0.0000000,0.0000000,0.0670297,0.0491756,0.0443172
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,53,52,6,4,0.5878677,0.7316177,0.5941789,0.0000000,0.0000000,0.0000000,0.0383179,0.0190808,0.0041581
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,54,53,6,5,0.4891544,0.6541667,0.5014706,0.0000000,0.0000000,0.0000000,0.1851504,0.1234995,0.1315742
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,55,54,6,6,0.2843750,0.4718750,0.2854167,0.0000000,0.0000000,0.0000000,0.5347897,0.3577226,0.4269463
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,56,55,6,7,0.1824142,0.3740809,0.1659314,0.0000000,0.0000000,0.0000000,0.4412509,0.2554458,0.4116480
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,57,56,7,7,0.2047181,0.3924020,0.2019608,0.1175545,0.0534724,0.1536840,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,58,57,7,6,0.3561887,0.5369486,0.3547794,0.5510047,0.3479446,0.4307410,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,59,58,7,5,0.3863358,0.5701593,0.3803309,0.0828423,0.0671074,0.0545451,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,60,59,7,4,0.3088235,0.5032476,0.2960172,0.0000000,0.0000000,0.0000000,0.2252473,0.1377438,0.1938436
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,61,60,7,3,0.3321691,0.5169118,0.3001226,0.0743138,0.0299640,0.0108068,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,62,61,7,2,0.4590074,0.6311275,0.4129902,0.3271107,0.2225619,0.2483728,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,63,62,7,1,0.4866422,0.6548407,0.4432598,0.0596272,0.0412517,0.0554752,0.0000000,0.0000000,0.0000000
2271,train/Corn_(maize)___healthy/00031d74-076e-4aef-b040-e068cd3576eb___R.S_HL 8315 copy 2.jpg,3,Corn_(maize)___healthy,64,63,7,0,0.4838235,0.6492648,0.4474265,0.0000000,0.0000000,0.0073411,0.0058672,0.0094480,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),1,0,0,0,0.5878064,0.5721201,0.5623162,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),2,1,0,1,0.6165441,0.5978554,0.5860294,0.0486875,0.0492078,0.0324049,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),3,2,0,2,0.6011642,0.5792280,0.5514706,0.0000000,0.0000000,0.0000000,0.0255143,0.0349687,0.0472423
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),4,3,0,3,0.3935662,0.4068628,0.2432598,0.0000000,0.0000000,0.0000000,0.4215912,0.3862484,0.6030476
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),5,4,0,4,0.2999387,0.2799020,0.2345588,0.0000000,0.0000000,0.0000000,0.2727264,0.4085031,0.0283158
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),6,5,0,5,0.5954657,0.5585784,0.5446079,0.6734354,0.7435138,0.6244430,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),7,6,0,6,0.5979167,0.5587010,0.5508578,0.0041906,0.0002454,0.0089531,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),8,7,0,7,0.5773897,0.5381740,0.5303309,0.0000000,0.0000000,0.0000000,0.0352815,0.0413524,0.0295221
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),9,8,1,7,0.5954657,0.5562500,0.5493873,0.0314468,0.0369486,0.0276964,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),10,9,1,6,0.5833946,0.5486520,0.5356618,0.0000000,0.0000000,0.0000000,0.0206851,0.0151954,0.0196699
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),11,10,1,5,0.2086397,0.1957108,0.1304534,0.0000000,0.0000000,0.0000000,0.9558218,1.0000000,0.9459158
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),12,11,1,4,0.3864583,0.3858456,0.1672181,0.6096864,0.7313937,0.1938142,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,12,1,3,0.4419118,0.5353554,0.1767157,0.1365910,0.3630755,0.0433339,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),14,13,1,2,0.4930760,0.5273284,0.3186888,0.1116551,0.0000000,0.4497162,0.0000000,0.0166909,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),15,14,1,1,0.6368873,0.6193015,0.6060662,0.2596849,0.1794400,0.4876620,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),16,15,1,0,0.6200981,0.6034314,0.5954657,0.0000000,0.0000000,0.0000000,0.0269820,0.0286802,0.0137188
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),17,16,2,0,0.6555147,0.6397059,0.6318628,0.0566509,0.0652776,0.0465370,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),18,17,2,1,0.5785539,0.5662990,0.5143383,0.0000000,0.0000000,0.0000000,0.1259807,0.1344998,0.1594379
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),19,18,2,2,0.2868260,0.3575980,0.0797181,0.0000000,0.0000000,0.0000000,0.6809965,0.4991543,1.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),20,19,2,3,0.4251838,0.5337010,0.2311275,0.3964932,0.4420027,0.7643632,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),21,20,2,4,0.5813113,0.6541667,0.3110907,0.3165087,0.2268700,0.2314243,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),22,21,2,5,0.4145221,0.4786152,0.1841299,0.0000000,0.0000000,0.0000000,0.3383413,0.3424460,0.3986522
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),23,22,2,6,0.3275735,0.3474877,0.1726103,0.0000000,0.0000000,0.0000000,0.2366879,0.3507465,0.0502121
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),24,23,2,7,0.4976716,0.4778799,0.4172181,0.4205662,0.3534155,0.6507846,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),25,24,3,7,0.4162377,0.4590074,0.1952819,0.0000000,0.0000000,0.0000000,0.1800012,0.0445120,0.5634373
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),26,25,3,6,0.4511029,0.5118873,0.1798407,0.0820201,0.1218429,0.0000000,0.0000000,0.0000000,0.0640074
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),27,26,3,5,0.4875000,0.5735907,0.2055147,0.0791230,0.1271658,0.1045502,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),28,27,3,4,0.5305760,0.6106005,0.3071691,0.0863323,0.0699161,0.3111495,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),29,28,3,3,0.3781250,0.4539216,0.1672181,0.0000000,0.0000000,0.0000000,0.3389088,0.3252295,0.4587395
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),30,29,3,2,0.3316177,0.4522059,0.1593137,0.0000000,0.0000000,0.0000000,0.1323714,0.0041839,0.0376415
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),31,30,3,1,0.4284927,0.5087010,0.2599877,0.2600477,0.1315259,0.3767761,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),32,31,3,0,0.6177083,0.6128677,0.5402574,0.3690287,0.2077708,0.5495988,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),33,32,4,0,0.6248162,0.6581495,0.4824755,0.0116722,0.0796994,0.0000000,0.0000000,0.0000000,0.0878524
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),34,33,4,1,0.5141544,0.6171569,0.3530637,0.0000000,0.0000000,0.0000000,0.1962722,0.0710274,0.2408410
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),35,34,4,2,0.4324755,0.5560049,0.2672794,0.0000000,0.0000000,0.0000000,0.1743024,0.1151824,0.2150301
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),36,35,4,3,0.3882353,0.5136642,0.2145221,0.0000000,0.0000000,0.0000000,0.1088932,0.0874666,0.1702700
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),37,36,4,4,0.4925245,0.5935049,0.2827206,0.2416017,0.1613214,0.2152282,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),38,37,4,5,0.5042892,0.5920343,0.2329044,0.0240815,0.0000000,0.0000000,0.0000000,0.0027410,0.1502310
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),39,38,4,6,0.5060049,0.5844363,0.2244485,0.0034651,0.0000000,0.0000000,0.0000000,0.0142710,0.0287495
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),40,39,4,7,0.4901348,0.5213848,0.3005515,0.0000000,0.0000000,0.2274755,0.0321835,0.1259924,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),41,40,5,7,0.5595589,0.5776348,0.4091299,0.1349477,0.1144982,0.2400894,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),42,41,5,6,0.5216912,0.5667892,0.2405637,0.0000000,0.0000000,0.0000000,0.0707483,0.0209412,0.4034459
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),43,42,5,5,0.5632966,0.6436275,0.2853554,0.0782426,0.1420118,0.1336505,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),44,43,5,4,0.5274510,0.6213235,0.3098039,0.0000000,0.0000000,0.0644633,0.0663874,0.0389621,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),45,44,5,3,0.4493260,0.5568015,0.2765319,0.0000000,0.0000000,0.0000000,0.1615728,0.1210182,0.0882382
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),46,45,5,2,0.4927696,0.5994486,0.3126225,0.0940913,0.0825124,0.0961299,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),47,46,5,1,0.4753677,0.5850490,0.3159314,0.0000000,0.0000000,0.0082609,0.0363107,0.0268626,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),48,47,5,0,0.6734682,0.6994485,0.5916667,0.3518404,0.1992382,0.4767511,0.0000000,0.0000000,0.0000000
